id,a,b,c,t,distance
474,-3.629026523,-1.066489984,10.01120182,1,10.70193423
475,-2.852680055,-7.735432583,7.252598743,0,10.98065978
476,-5.292252903,16.38952767,10.74642945,1,20.30050009
477,2.5116813,10.45487841,1.208529503,1,10.82005403
478,-14.32809763,0.438957195,20.80884793,1,25.2684629
479,6.697096357,-4.95052054,1.237074665,0,8.41956691
480,-5.84403384,-4.263270839,7.288743689,1,10.26907953
481,3.357076156,-7.412110223,-8.265935644,0,11.59892367
482,1.636556097,-3.816790165,5.028501121,0,6.521658266
483,7.026443888,-20.20107839,14.00806375,1,25.56717293
484,4.755814166,-0.616147668,1.333159492,0,4.977421075
485,-10.70815722,1.906407658,-0.756966499,0,10.90284456
486,-1.213258468,3.09446092,-1.045579819,0,3.484382535
487,9.277248897,-16.97670521,-10.16814573,1,21.85559549
488,-8.932305496,12.34351396,15.49787806,1,21.73321519
489,20.61119753,-6.508088306,-10.43480294,1,24.00128724
490,-0.615099904,9.577169251,4.039310081,0,10.41232657
491,4.023296078,17.54921601,9.080607334,1,20.16480408
492,8.663931379,-1.894097998,-4.020109584,0,9.737175937
493,7.887703473,4.652978679,0.979928386,0,9.210121405
494,-6.831036943,-2.029967744,4.440369687,0,8.396470551
495,-11.70198601,-16.6416602,3.660973723,1,20.67085048
496,4.205762609,1.616304306,4.441738661,0,6.326920346
497,-20.99792098,17.40777637,20.56099279,1,34.15695812
498,-10.42153862,-4.468983515,1.338842774,0,11.41809007
499,-3.624030201,7.536570663,-8.412457296,0,11.86182659
500,10.35108086,-0.25857636,-4.803739815,0,11.41436169
501,7.80886544,-0.17418643,-6.404937422,1,10.10108627
502,6.647243873,2.688360181,-5.909383187,0,9.291605955
503,9.542373431,-19.73926683,20.1590175,1,29.78391399
504,0.363637421,9.355335329,-4.517325884,0,10.39522796
505,6.435197325,-5.137852632,4.820208106,0,9.541682266
506,-10.015647,3.843778443,-3.065841866,1,11.15738338
507,-0.892233984,1.279792421,-7.683172489,0,7.83996745
508,9.888348806,16.25694249,19.67854267,1,27.373576
509,-13.36317444,12.82925264,9.003109775,1,20.59660506
510,-15.77093662,-21.03140948,-0.211644505,1,26.28854161
511,-6.937804939,-8.035961614,2.489375614,1,10.9044398
512,-19.86660773,16.4328619,7.023811976,1,26.72180734
513,5.922406609,-10.43041258,18.06427379,1,21.68378183
514,-4.834581043,2.709308404,-19.37543283,1,20.15244212
515,1.538397694,7.951852725,7.091221944,0,10.76494579
516,3.288711872,-2.986273965,4.352787432,0,6.219342119
517,-6.736471598,17.00828702,-16.83015868,1,24.85791863
518,3.965253548,-1.368172148,-4.438493795,0,6.106992541
519,-21.25680134,18.28021728,11.87814097,1,30.44845119
520,10.82499812,-9.212024751,12.43294245,1,18.88438621
521,7.944648987,-1.993226688,1.538025566,0,8.334022006
522,14.00487448,-14.2027744,4.599868649,1,20.46983394
523,-5.627805338,-4.896472614,-8.485471059,0,11.29826784
524,10.35920015,2.18062473,4.353464992,0,11.44643217
525,-3.833182762,-4.870139251,-0.506935952,0,6.218402565
526,18.47897571,-15.0136209,11.41948477,1,26.4061733
527,8.823916218,4.130075862,-6.089517069,1,11.48917935
528,16.01735126,15.67924282,-19.29843425,1,29.57741979
529,-7.221058902,2.288214695,1.254498397,0,7.67811073
530,-3.154289338,7.895983653,0.070266523,0,8.503001615
531,-1.747805733,-10.85999969,1.196665805,1,11.06464763
532,-17.59535849,-3.942747256,6.591151441,1,19.19857217
533,-0.649755989,19.97210352,19.60829077,1,27.99628849
534,-7.228508516,9.693270462,-14.87305578,1,19.16816673
535,-6.167548065,0.812146167,1.941991016,0,6.516867318
536,0.844758184,-3.133318572,-4.722071733,0,5.729682637
537,-7.447571466,-17.26303677,10.85552227,1,21.70993144
538,1.381336815,-10.97110445,2.993788148,1,11.45582785
539,13.13875289,5.123609665,10.08024374,1,17.33463346
540,6.20099562,-4.642248377,5.396887921,0,9.440827078
541,17.12209259,-5.813916655,-8.277650095,1,19.8868593
542,-14.63010748,11.90319785,10.59486451,1,21.63278341
543,-2.588680455,-0.794663938,5.83703208,0,6.434570753
544,-0.879903038,11.40345824,-13.56362162,1,17.74217914
545,-0.777271365,-6.483255851,4.165902297,0,7.745417945
546,-16.39120741,5.754606394,-14.44772066,1,22.59477389
547,-3.481422704,-6.017650774,4.289178051,0,8.168811005
548,3.43843599,8.09272402,-3.691960425,0,9.536540038
549,17.36768245,12.85242743,6.621689875,1,22.59796587
550,-12.03440753,-3.4081432,-11.67678909,1,17.1111019
551,-5.703289644,-6.108993265,5.79899233,0,10.17229687
552,-1.969116005,1.415830058,3.213250125,0,4.025787992
553,-6.773904049,-3.872969685,-0.62890039,0,7.828230065
554,18.4086959,-18.95946036,11.18839904,1,28.69706422
555,-3.171294909,8.755652924,-2.148386195,0,9.556889283
556,6.856331772,-3.690968993,1.285297305,0,7.892054652
557,19.37104141,19.4003289,-12.51653928,1,30.13758057
558,21.93442344,-5.311923077,10.1195952,1,24.73341193
559,5.994769968,-1.837278585,-2.125420842,0,6.620443589
560,8.059906969,-2.149728418,8.532916159,1,11.93289951
561,5.99475913,-7.380469801,-17.28682589,1,19.72923772
562,-1.743344103,-0.482610964,0.57685943,0,1.898665006
563,0.322161451,20.46115079,-5.979368089,1,21.31936496
564,-3.191229326,-2.059271607,-0.47704545,0,3.827808319
565,-9.887811319,19.715241,18.29580124,1,28.65651555
566,2.99963747,-0.406184498,5.522626374,0,6.297794286
567,13.8529359,5.464792795,6.453985277,1,16.23027169
568,5.916436644,-2.114360119,-5.33292585,0,8.241046014
569,-9.332278206,-1.900812883,0.213301329,0,9.52627963
570,1.971878334,1.759168359,0.675242039,0,2.727440062
571,21.62022474,-0.66756931,-0.891560658,1,21.64889482
572,-11.90872411,-16.49924656,21.63794785,1,29.70258632
573,-2.470489273,-0.073218444,8.333481836,0,8.692272298
574,5.960630259,0.968192709,6.004812991,0,8.516119379
575,4.627871698,-7.121215747,-2.126926494,0,8.755154281
576,-18.68092977,-20.06789186,-21.57660656,1,34.88907238
577,-14.92579049,-12.11358299,-15.52428772,1,24.70873578
578,-2.434009496,-1.818634239,-2.054952108,0,3.668059553
579,7.612954835,0.51053936,8.873975788,1,11.7032123
580,-7.529541266,-3.732364386,0.763980382,0,8.438495222
581,-6.751118876,2.058806801,1.984236365,0,7.331676852
582,0.968670103,-11.03351353,-0.348755496,0,11.08144273
583,7.715049826,1.021239621,-5.111078881,0,9.310641841
584,-5.965036455,-1.829940705,-5.307260551,0,8.191297666
585,0.174773669,-10.59069574,0.095877536,1,10.59257167
586,10.74287441,4.330963643,-2.268915934,1,11.80315959
587,4.595935147,7.289661632,0.18291608,0,8.619468944
588,-5.849888542,2.379008108,-2.142364256,0,6.668628055
589,-18.5075207,13.02824509,-18.75017294,1,29.39102717
590,3.370993151,-1.385896478,3.273379977,0,4.898910119
591,19.47605424,-2.007722075,19.06919781,1,27.33097038
592,-5.976619393,1.78502425,1.073904716,0,6.32926238
593,-10.51869985,-4.925547201,1.100692065,0,11.66685839
594,-5.675577043,12.57145143,13.85544517,1,19.55062471
595,9.841505586,-20.5916356,-7.643728396,1,24.06859515
596,-14.155897,-2.84395979,6.056232537,1,15.65744167
597,2.645023262,-5.339650218,5.578390475,0,8.162502851
598,8.303382269,5.461795447,1.792072518,0,10.09895492
599,4.634152256,-5.966192888,0.940957545,0,7.612898647
600,14.35711947,-19.0311674,8.347107778,1,25.25839307
601,0.526381521,1.476077017,-6.28489415,0,6.477327793
602,-18.9374218,-4.457066818,-15.89961282,1,25.12546669
603,15.52344412,11.25817061,19.72423353,1,27.50943676
604,-5.764623569,9.45958787,-5.414299404,1,12.33001726
605,16.74873792,1.380623211,13.09066592,1,21.30239133
606,-1.676806442,-6.044250155,-2.886688875,0,6.904897714
607,18.62837947,-5.631899773,12.16504379,1,22.95044895
608,14.81750091,-11.06051407,9.309231876,1,20.70157247
609,-0.293119436,-0.31524105,-3.10429475,0,3.133997737
610,7.403471942,-7.96578296,-2.623833868,0,11.18702816
611,-4.683076073,0.174662814,-9.623071169,0,10.70351378
612,-8.505720928,-0.339158818,14.58196171,1,16.88478382
613,-11.48062607,1.139622975,19.97181764,1,23.06462693
614,-2.672437928,7.434136262,-4.004802336,0,8.85701689
615,-5.671693092,4.303582745,-5.576902256,0,9.04382473
616,1.27482478,3.073943403,-4.715487426,0,5.771492695
617,-12.1479337,5.164247852,10.78972718,1,17.0487525
618,-16.92662296,-4.225996289,-4.231760003,1,17.95208629
619,-21.87950853,-19.08939437,1.680075435,1,29.08505672
620,-1.578666137,6.105772217,0.315188552,0,6.314426733
621,-0.589960582,-6.600832868,-3.37090425,0,7.43518954
622,10.75389715,0.965901435,2.117972015,1,11.00295755
623,16.35583719,11.08380464,-19.58470056,1,27.81950093
624,9.122422154,-3.800967874,3.324898652,0,10.42693118
625,-5.760627347,6.407539602,-2.976806056,0,9.116071823
626,7.4254225,2.263410465,-9.004298074,1,11.88853692
627,1.220419194,7.019508211,-0.773206503,0,7.166642647
628,-2.729943768,-12.39057336,11.48145708,1,17.11148029
629,-7.881856358,4.873940791,0.93046973,0,9.313685221
630,20.73606951,9.626149443,0.888767271,1,22.87875082
631,6.480249923,-0.698218399,-2.082476734,0,6.842357587
632,-3.230137073,-21.1752173,1.915160876,1,21.50561449
633,-5.373923629,5.63810251,-6.231220516,0,9.974736297
634,-1.236957343,-5.641605662,8.034521879,0,9.895014893
635,-9.290600935,-13.68964332,1.928197239,1,16.65651658
636,6.567048123,1.180728224,-13.09039765,1,14.6928129
637,13.7085061,-17.0453201,17.86472595,1,28.24206986
638,-5.185172021,1.417237242,-9.037314739,1,10.51511426
639,0.901559974,-4.013151187,4.584863674,0,6.15947788
640,-8.018815483,3.658228431,-2.666018602,0,9.20824045
641,-7.781343245,11.25045058,-6.791525777,1,15.27241839
642,8.440600263,5.000299712,-18.88579521,1,21.28191699
643,-9.895250197,-3.771759182,5.351657185,0,11.86517503
644,-3.807394398,7.131062493,0.974774005,0,8.142388393
645,-3.220785852,-5.95020051,0.118256552,0,6.767003194
646,-7.84339859,-5.300769015,-2.271775023,0,9.735400112
647,-2.490507656,-13.35046055,-7.506911677,1,15.51744657
648,-12.98637327,-6.351299425,10.9324828,1,18.12468139
649,-6.546628756,5.103627239,7.203908468,0,10.99098068
650,-9.162653853,-8.407366934,-17.32181041,1,21.32330088
651,-3.181810076,8.763935663,-9.819422354,1,13.54073628
652,-0.376845744,-6.277853422,-7.514807124,0,9.799274586
653,8.610159895,-20.72187299,-15.98181096,1,27.54903184
654,-1.050833549,-17.3817592,-4.622970945,1,18.01670515
655,2.580668929,-5.049667051,4.974275928,0,7.54336864
656,7.313268029,17.33720823,-12.22848153,1,22.44099906
657,2.087674765,8.913379807,-7.06909317,1,11.56627873
658,9.350381973,-0.833981892,-1.443714947,0,9.497867217
659,-4.948010281,-3.955501542,5.297661148,0,8.257966568
660,4.211922189,2.907094789,-20.77703512,1,21.39805311
661,-19.81099755,-14.78261156,11.03578875,1,27.07009164
662,5.9126465,15.41350041,9.238882937,1,18.91804275
663,-9.159398,19.14236851,9.782086352,1,23.36694369
664,12.70649036,-0.072011357,18.46317068,1,22.41313798
665,-8.289217902,-8.117910457,-3.023759963,1,11.98977597
666,1.959243401,-2.507784486,-3.527454498,0,4.750847605
667,21.47078824,-4.429216729,-7.746653822,1,23.25130865
668,-4.886423037,-4.139873409,-9.354254251,0,11.33656714
669,-7.553169476,1.828672894,4.834875756,0,9.152619148
670,-0.621310697,-2.578743767,-5.276788362,0,5.905966629
671,3.323428227,-1.615191746,0.765349503,0,3.773563225
672,7.088613527,-1.71461854,-2.524792485,0,7.717702739
673,-3.23353449,1.660831691,13.70276842,1,14.17674044
674,2.971547134,-8.778092077,-1.305892914,0,9.358971588
675,19.22003595,12.71628827,4.197931084,1,23.42512315
676,-4.274596078,4.216121691,6.29257348,0,8.697375164
677,-6.508490393,-3.591599016,6.600871562,0,9.941405135
678,3.717697425,-8.062876628,-1.649260736,0,9.030576651
679,-0.273198322,-7.55408779,5.379364212,0,9.277738894
680,-3.494276821,0.807513902,7.548335381,0,8.356998039
681,11.78515794,-3.770419493,17.98999467,1,21.83451211
682,-2.278584093,-3.00843304,-0.650091739,0,3.829521392
683,-11.67435888,18.73916281,7.703186226,1,23.38345475
684,10.23339695,-6.489263565,14.37272164,1,18.7991511
685,0.647317374,-6.625544311,-1.095892337,0,6.746690835
686,-14.85908177,-1.527995047,-7.280217883,1,16.61711926
687,-9.547166194,7.204206765,-11.74044124,1,16.75968192
688,2.361341209,-1.469885093,-3.184456201,0,4.228150398
689,-0.52047278,4.063519342,-0.264753818,0,4.105261982
690,6.778925542,-3.701920195,-1.013390524,0,7.790058087
691,-4.888530844,-0.906679633,-3.46619369,0,6.060882813
692,0.79574793,7.165743577,5.948710572,0,9.347098654
693,5.161712791,-3.897852355,7.192169064,0,9.672839695
694,-9.727012888,8.824173174,-5.942571684,1,14.41509522
695,-4.657212158,3.592617326,-0.088465837,0,5.882546264
696,3.478811363,-0.29043173,14.1103729,1,14.53578696
697,-3.266818712,1.589562676,2.186182824,0,4.240071856
698,20.348759,-8.226807227,-10.06292957,1,24.14570151
699,-6.901053473,-1.854782921,-6.138120056,0,9.420258836
700,6.239314668,-1.453766061,-1.279130855,0,6.532890557
701,-3.770458087,11.00283942,0.689176879,1,11.65134303
702,-15.17944796,4.929655995,-5.362216437,1,16.8365826
703,0.655171584,-7.782067333,-0.774773947,0,7.847935808
704,5.47259533,6.088744355,-1.219226594,0,8.276993473
705,19.59974091,-21.11255134,15.67617457,1,32.7968309
706,-2.76199496,-3.413815254,2.949806565,0,5.290000899
707,-15.13767716,-1.153394396,-8.541518342,1,17.41944672
708,-4.058786119,1.908495135,7.673074715,0,8.887754161
709,14.24253865,-16.09319313,-8.249097762,1,23.01930464
710,-0.906456743,-10.36198325,5.587477484,1,11.80729712
711,18.73159115,-2.79306627,12.28478178,1,22.57409112
712,-0.784556678,-5.782168526,-5.586318914,0,8.078116182
713,-6.278945633,-4.665954151,1.096430395,0,7.899268701
714,19.06763506,-14.59880891,7.760940773,1,25.23751435
715,-15.43152943,-19.2271501,-15.73731564,1,29.24856416
716,-7.850040636,-12.99851093,1.811892534,1,15.29272307
717,-7.838313772,0.877966679,-20.54017614,1,22.00247313
718,12.26198818,7.004427292,-12.06952375,1,18.57664553
719,-18.09581426,-13.06787416,-1.138224739,1,22.35001978
720,15.50386644,7.715160054,-21.62130961,1,27.70152701
721,3.51498761,-4.788104926,5.805798098,0,8.305924285
722,3.630799468,-8.823839507,2.98893482,0,9.998828921
723,-8.736072596,0.098186274,3.07175965,0,9.260902348
724,4.129413279,11.68476241,-7.133360175,1,14.29932006
725,7.356463755,1.465480225,-14.59182991,1,16.40690986
726,-21.67977895,-4.52690833,-16.91457878,1,27.86769976
727,0.990781223,1.996328087,8.966302263,0,9.239131428
728,4.062232736,-2.281957798,-5.121907336,0,6.924088457
729,9.742046578,-20.11962407,-13.55055884,1,26.14047415
730,0.345008816,-5.263420986,1.077467542,0,5.383638905
731,13.01839303,12.27168397,0.794904983,1,17.9082288
732,-6.092253696,-7.089208518,1.660302688,0,9.493631419
733,-7.530633939,6.280072941,6.718495722,1,11.88646072
734,-4.408594327,-2.646322941,6.248572584,0,8.092180694
735,-2.745230088,20.65048314,14.48875275,1,25.3752379
736,5.22403808,12.51456102,1.602675331,1,13.65552561
737,-6.602150617,5.352718332,-8.065652832,1,11.7172839
738,-7.235973871,7.915799306,-4.167837556,0,11.50608823
739,3.713130437,2.215173373,10.97617135,0,11.79706185
740,5.226601438,0.74179257,-6.388938387,0,8.287710934
741,-16.1043143,5.639493351,-5.646732277,1,17.97326931
742,2.886144138,-4.904686922,5.452506552,0,7.881345665
743,-2.600581758,7.435143953,-2.089523236,0,8.149263675
744,-3.463109437,5.694127713,6.331408928,0,9.192548961
745,3.147886576,-15.43744929,2.457133894,1,15.9455805
746,10.51782611,1.865916669,11.87274195,1,15.97085823
747,-17.04354558,9.676018099,8.379612217,1,21.31491668
748,-6.05718035,2.61204933,-17.30902758,1,18.52335475
749,15.99476886,-14.59153815,-9.99890371,1,23.84792846
750,-1.407192531,-6.802494293,-5.07070661,0,8.600359582
751,-8.993719825,1.188248998,5.469454271,1,10.59310446
752,0.396123798,5.561770101,6.743733471,0,8.750322385
753,8.462332314,-0.485656014,4.631074173,0,9.658870428
754,-8.950183405,0.701006909,-11.8409504,1,14.85951884
755,6.012630411,-11.92642882,-13.53314024,1,19.01413457
756,-3.311606689,-8.13480474,-4.8606508,1,10.03831227
757,-2.546532801,-7.216566924,3.784215557,0,8.537210016
758,-7.76978352,2.985265479,-0.682751232,0,8.351496583
759,8.52831172,9.904067398,2.318004217,1,13.27387643
760,14.06404348,-1.186207182,9.160847202,1,16.82633436
761,-5.408715807,16.18116739,8.514776681,1,19.06792612
762,-5.918266667,-0.760960148,1.638778853,0,6.187934778
763,1.856162672,8.249327655,-0.036475904,0,8.45565356
764,4.226793239,13.89002288,15.32941596,1,21.113728
765,-16.72103267,-1.043558754,-17.87057421,1,24.49570107
766,-0.727337762,-0.666645042,3.193109053,0,3.342062426
767,8.742400692,11.33233048,18.60949452,1,23.47689439
768,14.46831427,-19.65102459,-9.628741196,1,26.23371003
769,-1.185221185,1.841465741,7.812843547,0,8.11395524
770,1.17615036,3.500136471,-8.201854326,0,8.994703962
771,20.92758969,-14.40660473,21.86614948,1,33.52078106
772,2.873965225,6.600219506,-9.087421462,1,11.59326539
773,15.00111152,-6.700922705,9.329400294,1,18.89374028
774,-6.688917276,4.831383092,1.008234608,0,8.312665874
775,-3.989297298,2.267325812,-9.99154967,0,10.9948317
776,10.18658721,-3.666910004,12.40563982,1,16.46549991
777,-4.687627507,-10.28718559,-3.040580848,0,11.70662936
778,-1.064776723,-3.424660262,-1.331364872,0,3.825516933
779,-1.495267321,18.0090133,19.19654208,1,26.36413496
780,-1.35356587,-14.00573817,-6.597585588,1,15.5409452
781,17.46682434,-14.30526888,-1.958239858,1,22.6619808
782,9.37138882,2.543080546,2.139286162,0,9.943175165
783,19.78673374,2.812112397,-17.28211258,1,26.42147277
784,-4.282351434,-0.207874291,0.265273184,0,4.295592554
785,0.689566885,-5.076483502,-10.70219559,1,11.86520871
786,-20.94221347,14.62585977,-10.51942059,1,27.62517491
787,10.93924901,-0.701166982,-8.705227288,1,13.99784934
788,-13.03217178,3.00862633,3.468830482,1,13.81745702
789,0.64813388,-7.389221448,-2.781340937,0,7.921901826
790,-7.240889249,-17.55919438,13.02689745,1,23.03162698
791,-19.82394922,-4.084501881,5.234846485,1,20.90635635
792,-16.44297302,-16.86868025,14.66561127,1,27.74894393
793,-8.258598059,-6.347773013,-3.159150953,0,10.88480128
794,1.174599202,5.598962828,7.696292965,0,9.589629474
795,-6.782286097,-3.983266699,4.097777538,0,8.868911943
796,9.243369077,0.489446335,1.587073297,0,9.391391338
797,-9.433886794,11.2326007,-8.260327858,1,16.83456429
798,10.13271344,0.018856215,-4.622818095,0,11.13744515
799,-6.044584541,-20.69239165,0.607940326,1,21.56575215
800,-9.418403518,2.55742264,-3.733640904,1,10.44924924
801,9.680792182,-9.091291899,8.08743928,1,15.54914788
802,0.165886149,-4.948731754,5.747648765,0,7.586364776
803,-1.940855796,1.831967647,11.12815566,0,11.44372645
804,-1.342213061,-5.031676373,3.328104099,0,6.18025727
805,4.506378476,-2.907623903,-3.667914074,0,6.497331559
806,-1.61194575,-7.037059516,-5.568352694,0,9.117298255
807,-16.07908872,1.714914843,13.72158815,1,21.20754603
808,-5.816792454,-5.235092412,-3.737812261,0,8.672514486
809,-3.510760717,-6.555137553,2.23933197,0,7.765943396
810,-9.277802935,18.06770653,-20.84635356,1,29.10481237
811,-0.605799411,0.101314879,9.27171716,0,9.292039427
812,-8.573658619,8.11974423,1.627280315,0,11.91997943
813,11.15026983,20.81209777,16.31388226,1,28.69868786
814,-13.61861586,-18.79056034,-1.131948971,1,23.23431007
815,-17.29911708,-13.63815494,14.89823998,1,26.59353824
816,-5.053785778,1.080666875,7.952590204,0,9.484317716
817,3.325634455,2.80766506,4.342536755,0,6.148207307
818,15.65411156,6.063018988,-14.89800544,1,22.44464243
